...1,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1317703,1317703,2023-05-18T11:21:57Z,396,5926,730.66,11877717,137,0,0
405870,405870,2023-02-12T08:59:40Z,1387,450,668.65,3661180,42,0,0
1054047,1054047,2023-04-20T19:38:32Z,3389,9122,299.99,9488312,109,0,0
975169,975169,2023-04-12T14:25:57Z,1172,2802,89.43,8778357,101,0,0
246788,246788,2023-01-26T15:12:02Z,2547,2118,184.22,2214722,25,0,0
1023869,1023869,2023-04-17T15:56:16Z,1639,6385,236.46,9215776,106,0,0
847331,847331,2023-03-30T10:14:31Z,4673,692,169.74,7640071,88,0,0
1503638,1503638,2023-06-06T18:32:11Z,2017,2992,243.37,13545131,156,0,0
595945,595945,2023-03-04T05:59:16Z,1253,1567,470.88,5378356,62,0,0
572036,572036,2023-03-01T13:34:52Z,3648,5943,778.38,5146492,59,0,0
831402,831402,2023-03-28T14:51:06Z,3782,6350,463.76,7483866,86,0,0
587497,587497,2023-03-03T08:16:06Z,4576,1322,83.72,5300166,61,0,0
1219095,1219095,2023-05-08T06:47:30Z,2325,3451,137.99,10997250,127,0,0
1286611,1286611,2023-05-15T07:30:49Z,4223,2380,833.44,11604649,134,0,0
1582829,1582829,2023-06-15T06:00:25Z,2556,6092,51.23,14277625,165,0,0
1569677,1569677,2023-06-13T15:52:54Z,2272,9306,130.89,14140374,163,0,0
48119,48119,2023-01-06T01:32:29Z,3263,5953,1541.21,437549,5,1,1
972431,972431,2023-04-12T10:29:39Z,1471,8169,304.62,8764179,101,0,0
1575825,1575825,2023-06-14T10:53:13Z,308,7537,4.57,14208793,164,0,0
1403805,1403805,2023-05-27T11:15:37Z,4439,5853,682.42,12654937,146,0,0
433683,433683,2023-02-15T07:29:54Z,2908,7383,205.88,3914994,45,0,0
728847,728847,2023-03-18T01:06:58Z,4832,6945,1005.84,6570418,76,1,1
539615,539615,2023-02-26T08:00:08Z,3952,4393,1327.82,4867208,56,1,1
1745608,1745608,2023-07-02T05:40:05Z,2684,7769,256.16,15745205,182,0,0
864204,864204,2023-04-01T05:44:39Z,3211,6777,364.19,7796679,90,0,0
663624,663624,2023-03-11T07:24:38Z,1768,640,380.07,5988278,69,0,0
242639,242639,2023-01-26T08:59:41Z,2135,7462,1325.08,2192381,25,1,1
542919,542919,2023-02-26T12:52:26Z,3143,9955,1384.44,4884746,56,1,1
40736,40736,2023-01-05T08:14:03Z,4444,2653,859.94,375243,4,0,0
1549590,1549590,2023-06-11T14:35:46Z,2599,5012,274.21,13962946,161,0,0
1745394,1745394,2023-07-02T05:02:53Z,154,2885,496.24,15742973,182,0,0
422202,422202,2023-02-13T22:30:23Z,2834,9078,1555.1,3796223,43,1,1
566145,566145,2023-02-28T22:07:36Z,128,5220,224.04,5090856,58,0,0
1236300,1236300,2023-05-09T20:49:39Z,2494,8130,503.27,11134179,128,0,0
805166,805166,2023-03-25T20:52:10Z,1608,2721,1018.77,7246330,83,1,1
118040,118040,2023-01-13T09:25:05Z,2141,8886,757.52,1070705,12,0,0
877111,877111,2023-04-02T11:14:32Z,1502,981,347.68,7902872,91,0,0
1176678,1176678,2023-05-03T15:08:53Z,4446,9768,165.44,10595333,122,0,0
701258,701258,2023-03-15T05:33:36Z,3505,7268,1115.25,6327216,73,1,1
951052,951052,2023-04-10T06:06:55Z,1672,1942,1428.68,8575615,99,1,1
1741061,1741061,2023-07-01T13:50:25Z,2475,5755,197.65,15688225,181,0,0
442941,442941,2023-02-16T06:27:36Z,3630,4728,148.35,3997656,46,0,0
1017349,1017349,2023-04-17T04:50:40Z,2957,8973,709.28,9175840,106,0,0
1578170,1578170,2023-06-14T14:13:34Z,2039,9630,35.02,14220814,164,0,0
91135,91135,2023-01-10T12:18:37Z,1699,2281,639.41,821917,9,0,0
25119,25119,2023-01-03T13:32:10Z,1118,9954,688.86,221530,2,0,0
244661,244661,2023-01-26T11:59:01Z,2004,3002,404.76,2203141,25,0,0
687521,687521,2023-03-13T14:42:30Z,1265,3481,669.99,6187350,71,0,0
529868,529868,2023-02-25T07:47:07Z,4691,913,1069.86,4780027,55,1,1
451348,451348,2023-02-17T01:20:59Z,329,9523,614.74,4065659,47,0,0
18372,18372,2023-01-02T19:32:05Z,2174,7908,108.71,156725,1,0,0
1682150,1682150,2023-06-25T11:23:40Z,2042,1175,210.77,15161020,175,0,0
13954,13954,2023-01-02T11:30:14Z,2190,9410,1447.41,127814,1,1,1
560705,560705,2023-02-28T10:48:34Z,4749,406,43.35,5050114,58,0,0
353719,353719,2023-02-06T17:21:24Z,3833,7116,213.71,3172884,36,0,0
1744994,1744994,2023-07-02T03:36:01Z,2779,7242,40.98,15737761,182,0,0
472967,472967,2023-02-19T08:27:39Z,4362,6284,182.73,4264059,49,0,0
1489054,1489054,2023-06-05T10:17:51Z,1850,6668,117.26,13429071,155,0,0
760703,760703,2023-03-21T09:14:10Z,115,2168,543.98,6858850,79,0,0
1614975,1614975,2023-06-18T12:00:00Z,3658,7021,935.81,14558400,168,0,0
489662,489662,2023-02-20T21:37:25Z,2152,5667,1023.16,4397845,50,1,1
1058708,1058708,2023-04-21T10:40:05Z,418,8999,1745.95,9542405,110,1,1
1551097,1551097,2023-06-11T17:16:46Z,1476,1701,1083.53,13972606,161,1,1
1489488,1489488,2023-06-05T10:57:12Z,1544,3288,5.67,13431432,155,0,0
1557369,1557369,2023-06-12T11:45:46Z,1492,3048,157.89,14039146,162,0,0
1133200,1133200,2023-04-29T07:25:12Z,1343,1392,847.43,10221912,118,0,0
558917,558917,2023-02-28T07:57:48Z,2366,4663,795.28,5039868,58,0,0
1615271,1615271,2023-06-18T12:24:00Z,1007,3565,347.67,14559840,168,0,0
520517,520517,2023-02-24T08:13:01Z,2800,3810,1395.52,4695181,54,1,1
450198,450198,2023-02-16T18:29:44Z,2305,8021,995.74,4040984,46,0,0
1251507,1251507,2023-05-11T12:11:10Z,3733,7348,807.25,11275870,130,0,0
244193,244193,2023-01-26T11:16:21Z,1922,0,304.66,2200581,25,0,0
235482,235482,2023-01-25T12:33:53Z,4507,2183,1481.15,2118833,24,1,1
488380,488380,2023-02-20T17:19:03Z,4446,3057,488.66,4382343,50,0,0
467642,467642,2023-02-18T14:57:23Z,2263,7309,766.08,4201043,48,0,0
321244,321244,2023-02-03T11:21:34Z,1808,2343,800.6,2892094,33,0,0
1395631,1395631,2023-05-26T13:12:03Z,3806,8579,1805.74,12575523,145,1,1
916181,916181,2023-04-06T11:55:25Z,1322,5065,241.86,8250925,95,0,0
1458419,1458419,2023-06-02T06:53:14Z,1586,4445,306.7,13157594,152,0,0
1109899,1109899,2023-04-26T16:05:43Z,3477,4197,727.3,9993943,115,0,0
143494,143494,2023-01-15T21:32:40Z,3425,366,1077.66,1287160,14,1,1
1236161,1236161,2023-05-09T20:15:50Z,2713,9188,50.71,11132150,128,0,0
873540,873540,2023-04-02T04:32:02Z,4557,8481,108.52,7878722,91,0,0
514975,514975,2023-02-23T14:17:45Z,1650,2515,37.73,4630665,53,0,0
1059835,1059835,2023-04-21T12:21:29Z,4375,2073,587.14,9548489,110,0,0
571805,571805,2023-03-01T13:12:34Z,281,7742,1350.73,5145154,59,1,1
1413719,1413719,2023-05-28T11:50:57Z,3762,29,1081.09,12743457,147,1,1
503038,503038,2023-02-22T10:32:33Z,4236,8249,89.37,4530753,52,0,0
1064595,1064595,2023-04-22T01:36:16Z,4899,6628,1023.16,9596176,111,1,1
1081987,1081987,2023-04-23T17:24:11Z,206,8155,272.11,9739451,112,0,0
1529285,1529285,2023-06-09T13:02:57Z,354,5826,124.68,13784577,159,0,0
954116,954116,2023-04-10T11:24:49Z,4968,647,266.44,8594689,99,0,0
1622295,1622295,2023-06-19T08:27:21Z,2358,4121,615.63,14632041,169,0,0
181359,181359,2023-01-19T19:37:01Z,744,7650,517.73,1625821,18,0,0
939382,939382,2023-04-08T18:45:21Z,124,637,443.61,8448321,97,0,0
1751230,1751230,2023-07-02T14:51:25Z,1534,9074,567.63,15778285,182,0,0
478887,478887,2023-02-19T17:42:48Z,3572,7299,1573.39,4297368,49,1,1
88710,88710,2023-01-10T08:40:09Z,1263,3393,260.3,808809,9,0,0
282894,282894,2023-01-30T11:33:57Z,1188,1854,333.43,2547237,29,0,0
1509152,1509152,2023-06-07T11:40:37Z,4219,8472,260.46,13606837,157,0,0
1592651,1592651,2023-06-16T06:36:18Z,2229,1226,1160.42,14366178,166,1,1
1572081,1572081,2023-06-14T01:53:07Z,3063,7065,883.57,14176387,164,0,0
1693718,1693718,2023-06-26T14:19:13Z,270,6769,219.99,15257953,176,0,0
1103514,1103514,2023-04-26T05:31:22Z,45,225,99.02,9955882,115,0,0
781933,781933,2023-03-23T12:24:26Z,555,2191,9.81,7043066,81,0,0
1010306,1010306,2023-04-16T09:58:31Z,650,5133,959.78,9107911,105,0,0
441171,441171,2023-02-15T20:56:48Z,454,1299,523.79,3963408,45,0,0
1598074,1598074,2023-06-16T15:12:40Z,645,9462,511.82,14397160,166,0,0
704653,704653,2023-03-15T11:35:44Z,3944,2107,706.37,6348944,73,0,0
1737301,1737301,2023-07-01T08:06:52Z,4254,8786,42.32,15667612,181,0,0
15087,15087,2023-01-02T13:07:31Z,403,1713,411.05,133651,1,0,0
822579,822579,2023-03-27T16:12:33Z,3536,9083,737.83,7402353,85,0,0
1087189,1087189,2023-04-24T10:21:24Z,3124,4032,1555.13,9800484,113,1,1
1506381,1506381,2023-06-07T07:08:59Z,841,4074,3.8,13590539,157,0,0
120502,120502,2023-01-13T12:57:58Z,180,8038,26.91,1083478,12,0,0
1438311,1438311,2023-05-31T02:51:28Z,873,8578,81.88,12970288,150,0,0
1679753,1679753,2023-06-25T07:35:08Z,1390,1390,425.77,15147308,175,0,0
666226,666226,2023-03-11T11:30:39Z,3741,8064,404.46,6003039,69,0,0
1483632,1483632,2023-06-04T16:36:55Z,1044,9901,204.76,13365415,154,0,0
1577534,1577534,2023-06-14T13:14:57Z,4274,1651,193.2,14217297,164,0,0
1188094,1188094,2023-05-04T19:13:55Z,510,8753,419.09,10696435,123,0,0
938841,938841,2023-04-08T17:26:22Z,4378,7410,205.43,8443582,97,1,2
1655091,1655091,2023-06-22T14:11:09Z,4639,6224,610.12,14911869,172,0,0
688893,688893,2023-03-13T17:11:47Z,4929,5101,189.87,6196307,71,0,0
903077,903077,2023-04-05T06:09:57Z,1336,8941,165.97,8143797,94,0,0
1376290,1376290,2023-05-24T13:00:32Z,2003,7386,1172.86,12402032,143,1,1
971076,971076,2023-04-12T08:15:26Z,4432,795,1108.17,8756126,101,1,1
1215470,1215470,2023-05-07T16:11:41Z,423,6630,45.82,10944701,126,0,0
532525,532525,2023-02-25T11:51:52Z,4083,1580,334.75,4794712,55,0,0
700031,700031,2023-03-14T22:49:52Z,4699,5666,1398.93,6302992,72,1,1
990490,990490,2023-04-14T08:38:30Z,1520,8086,43.57,8930310,103,0,0
347858,347858,2023-02-06T08:07:03Z,1094,9672,1088.49,3139623,36,1,1
1358828,1358828,2023-05-22T15:33:12Z,4625,8173,635.27,12238392,141,0,0
532733,532733,2023-02-25T12:09:15Z,1578,9891,13.14,4795755,55,0,0
1465154,1465154,2023-06-02T18:13:24Z,1013,9835,42.76,13198404,152,0,0
142898,142898,2023-01-15T19:01:27Z,2644,4747,709.24,1278087,14,0,0
1329595,1329595,2023-05-19T15:00:09Z,942,1122,189.91,11977209,138,0,0
11786,11786,2023-01-02T08:11:07Z,1987,2655,216.52,115867,1,0,0
1019747,1019747,2023-04-17T09:42:11Z,2322,9597,1060.84,9193331,106,1,1
1009784,1009784,2023-04-16T09:04:26Z,4981,6792,1464.02,9104666,105,1,1
693679,693679,2023-03-14T09:34:56Z,4920,3224,122.97,6255296,72,0,0
1220068,1220068,2023-05-08T08:40:14Z,993,9511,103.56,11004014,127,0,0
925470,925470,2023-04-07T11:18:44Z,3598,9858,37.64,8335124,96,0,0
1203660,1203660,2023-05-06T12:29:46Z,466,4363,620.71,10844986,125,0,0
1335266,1335266,2023-05-20T09:15:41Z,868,5380,170.36,12042941,139,0,0
1442074,1442074,2023-05-31T11:11:59Z,3297,7485,83,13000319,150,0,0
653385,653385,2023-03-10T05:59:54Z,947,6101,1010.55,5896794,68,1,1
1543849,1543849,2023-06-11T05:08:17Z,2993,2934,143.24,13928897,161,0,0
1006123,1006123,2023-04-15T18:47:40Z,902,9594,930.51,9053260,104,0,0
1364451,1364451,2023-05-23T09:37:16Z,147,846,869.08,12303436,142,0,0
1001222,1001222,2023-04-15T10:32:17Z,1489,1202,26.24,9023537,104,0,0
402051,402051,2023-02-11T18:15:52Z,4019,1110,1030.83,3608152,41,1,1
401174,401174,2023-02-11T16:21:06Z,2852,7635,1287.66,3601266,41,1,1
225831,225831,2023-01-24T12:21:30Z,4501,6785,54.5,2031690,23,0,0
46874,46874,2023-01-05T18:09:38Z,1550,4809,52.63,410978,4,0,0
491088,491088,2023-02-21T06:01:58Z,794,637,358.74,4428118,51,0,0
712139,712139,2023-03-16T08:27:17Z,2969,2396,12.81,6424037,74,0,0
1099986,1099986,2023-04-25T15:19:03Z,1308,4636,1630.73,9904743,114,1,1
1499004,1499004,2023-06-06T10:52:33Z,3081,91,331.43,13517553,156,0,0
860442,860442,2023-03-31T15:16:52Z,2108,2149,426.51,7744612,89,0,0
860866,860866,2023-03-31T16:01:41Z,4946,8068,434.93,7747301,89,0,0
977649,977649,2023-04-12T19:44:19Z,3615,1042,206.86,8797459,101,0,0
1504814,1504814,2023-06-07T01:53:54Z,808,3287,45.96,13571634,157,0,0
1509530,1509530,2023-06-07T12:13:07Z,1956,7245,768.56,13608787,157,0,0
383266,383266,2023-02-09T19:27:01Z,3359,9671,1083.22,3439621,39,1,1
892931,892931,2023-04-04T04:44:27Z,4676,5602,681.06,8052267,93,0,0
217135,217135,2023-01-23T13:43:57Z,2499,3849,35.76,1950237,22,0,0
186698,186698,2023-01-20T11:50:34Z,2145,2480,697.04,1684234,19,0,0
354327,354327,2023-02-06T18:55:04Z,2822,8445,1081.8,3178504,36,1,1
1238188,1238188,2023-05-10T06:39:26Z,228,9406,849.22,11169566,129,0,0
57147,57147,2023-01-06T20:50:14Z,3186,2865,245.88,507014,5,0,0
30637,30637,2023-01-04T07:16:33Z,2188,6997,266.08,285393,3,0,0
323249,323249,2023-02-03T14:16:12Z,3453,6453,438.31,2902572,33,0,0
759120,759120,2023-03-21T06:12:04Z,1064,6136,386.6,6847924,79,0,0
1573689,1573689,2023-06-14T07:17:48Z,2657,895,320.64,14195868,164,0,0
281392,281392,2023-01-30T09:24:54Z,417,8533,1566.69,2539494,29,1,1
455628,455628,2023-02-17T11:25:29Z,4799,4075,76.21,4101929,47,0,0
1016419,1016419,2023-04-16T22:42:57Z,1619,7628,769.34,9153777,105,0,0
940688,940688,2023-04-09T03:11:15Z,4313,2988,232.84,8478675,98,0,0
1226369,1226369,2023-05-08T19:54:18Z,1217,1483,490.34,11044458,127,0,0
172151,172151,2023-01-18T20:59:45Z,1668,6169,486.24,1544385,17,0,0
773022,773022,2023-03-22T13:11:19Z,1297,7916,335.72,6959479,80,0,0
1119377,1119377,2023-04-27T15:47:21Z,2096,3878,271.51,10079241,116,0,0
452936,452936,2023-02-17T06:57:30Z,4093,7311,780.06,4085850,47,0,0
1138505,1138505,2023-04-29T15:43:23Z,1052,5755,765.08,10251803,118,0,0
783279,783279,2023-03-23T14:23:07Z,2409,5503,330.23,7050187,81,0,0
1027441,1027441,2023-04-18T06:30:30Z,656,6622,1048.7,9268230,107,1,1
1206403,1206403,2023-05-06T17:02:37Z,3915,4983,213.99,10861357,125,0,0
907352,907352,2023-04-05T13:05:42Z,642,2117,285.28,8168742,94,0,0
602460,602460,2023-03-04T16:34:27Z,2305,461,954.58,5416467,62,0,0
717687,717687,2023-03-16T17:03:37Z,4878,2844,561.94,6455017,74,0,0
1029476,1029476,2023-04-18T10:05:34Z,4444,5077,1220.89,9281134,107,1,1
1561256,1561256,2023-06-12T18:08:23Z,2059,8672,613.18,14062103,162,0,0
5712,5712,2023-01-01T13:23:15Z,1897,3962,92.08,48195,0,0,0
1746426,1746426,2023-07-02T07:33:54Z,1952,8724,98.05,15752034,182,0,0
621584,621584,2023-03-06T16:31:27Z,3605,6017,35.97,5589087,64,0,0
156496,156496,2023-01-17T09:44:32Z,1765,3176,501.54,1417472,16,0,0
89851,89851,2023-01-10T10:28:22Z,3549,8631,184.76,815302,9,0,0
1315910,1315910,2023-05-18T08:29:37Z,361,7925,1647.56,11867377,137,1,1
1082320,1082320,2023-04-23T18:12:33Z,141,3248,12.31,9742353,112,0,0
636176,636176,2023-03-08T09:42:50Z,2022,9984,27.48,5737370,66,0,0
642397,642397,2023-03-08T22:03:38Z,4615,9126,219.52,5781818,66,0,0
960322,960322,2023-04-11T05:31:10Z,1694,3416,691.95,8659870,100,0,0
345383,345383,2023-02-05T22:01:14Z,929,9663,748.98,3103274,35,0,0
1680493,1680493,2023-06-25T08:54:21Z,4235,7580,1227.13,15152061,175,1,1
1591251,1591251,2023-06-16T00:55:00Z,3348,2575,685.3,14345700,166,0,0
1645887,1645887,2023-06-21T14:49:10Z,4153,5744,315.53,14827750,171,0,0
1152069,1152069,2023-05-01T07:02:49Z,2389,9515,126.49,10393369,120,0,0
860230,860230,2023-03-31T14:54:14Z,3773,7080,249.92,7743254,89,0,0
525159,525159,2023-02-24T15:15:11Z,3002,9753,357.38,4720511,54,0,0
84940,84940,2023-01-09T18:03:39Z,1249,6475,141.02,756219,8,0,0
832528,832528,2023-03-28T16:51:25Z,4348,3703,1646.21,7491085,86,1,1
478267,478267,2023-02-19T16:24:55Z,2932,9852,900.52,4292695,49,0,0
1061227,1061227,2023-04-21T14:24:22Z,2878,3434,792.6,9555862,110,0,0
1223961,1223961,2023-05-08T14:31:12Z,1590,7328,1203.52,11025072,127,1,1
891436,891436,2023-04-03T19:35:28Z,3001,3802,1053.86,8019328,92,1,1
997808,997808,2023-04-15T02:57:07Z,233,8117,515.02,8996227,104,0,0
1336964,1336964,2023-05-20T11:47:13Z,4695,6122,182.37,12052033,139,0,0
635611,635611,2023-03-08T08:48:23Z,1020,9580,505.1,5734103,66,0,0
796833,796833,2023-03-25T05:13:02Z,488,5452,238.35,7189982,83,0,0
1584971,1584971,2023-06-15T09:55:36Z,4795,1372,244.51,14291736,165,0,0
648363,648363,2023-03-09T13:22:53Z,4050,1977,425.21,5836973,67,0,0
270919,270919,2023-01-29T08:08:04Z,2771,8753,1274.73,2448484,28,1,1
22199,22199,2023-01-03T09:25:41Z,1626,1188,429.47,206741,2,0,0
933284,933284,2023-04-08T08:38:25Z,3516,9694,360.13,8411905,97,0,0
376431,376431,2023-02-09T07:54:10Z,2249,5322,518.65,3398050,39,0,0
1496711,1496711,2023-06-06T06:58:10Z,1966,5023,26.51,13503490,156,0,0
662272,662272,2023-03-11T03:46:55Z,4700,8807,492,5975215,69,0,0
465956,465956,2023-02-18T12:27:45Z,2826,6777,214.73,4192065,48,0,0
1434516,1434516,2023-05-30T13:58:32Z,4051,2868,172.71,12923912,149,0,0
1465961,1465961,2023-06-02T21:09:27Z,3471,381,39.27,13208967,152,0,0
1482950,1482950,2023-06-04T15:25:49Z,2360,6960,586.83,13361149,154,0,0
1604976,1604976,2023-06-17T11:15:01Z,651,3072,787.31,14469301,167,0,0
1205829,1205829,2023-05-06T15:56:39Z,1044,327,459.4,10857399,125,0,0
283157,283157,2023-01-30T11:56:16Z,1120,965,145.66,2548576,29,0,0
88304,88304,2023-01-10T07:58:40Z,2325,5801,178.16,806320,9,0,0
1334796,1334796,2023-05-20T08:27:34Z,3969,7862,544.98,12040054,139,0,0
376896,376896,2023-02-09T08:40:27Z,4184,5430,249.02,3400827,39,0,0
1366990,1366990,2023-05-23T13:20:02Z,992,5733,255.64,12316802,142,0,0
634148,634148,2023-03-08T05:42:52Z,3465,2589,484.07,5722972,66,0,0
1269119,1269119,2023-05-13T10:11:38Z,2515,6444,1194.53,11441498,132,1,1
54398,54398,2023-01-06T14:22:27Z,1793,2042,1251.31,483747,5,1,1
738323,738323,2023-03-18T22:40:37Z,4059,3232,606.15,6648037,76,0,0
521957,521957,2023-02-24T10:34:01Z,418,7578,357.99,4703641,54,0,0
700046,700046,2023-03-14T22:55:48Z,499,1912,783.99,6303348,72,0,0
1590796,1590796,2023-06-15T21:03:59Z,2911,6992,37.72,14331839,165,0,0
1716668,1716668,2023-06-29T04:14:29Z,4443,8861,453.04,15480869,179,0,0
735652,735652,2023-03-18T15:00:27Z,819,510,935.14,6620427,76,0,0
596230,596230,2023-03-04T06:41:49Z,680,4759,360.6,5380909,62,0,0
1719940,1719940,2023-06-29T10:53:08Z,383,7431,308.09,15504788,179,0,0
1001351,1001351,2023-04-15T10:44:06Z,4937,7003,93.39,9024246,104,0,0
816443,816443,2023-03-27T06:12:56Z,4643,9714,141,7366376,85,0,0
100161,100161,2023-01-11T11:18:03Z,3213,3709,270.51,904683,10,0,0
1186882,1186882,2023-05-04T16:22:27Z,2470,3762,766.17,10686147,123,0,0
478833,478833,2023-02-19T17:35:37Z,2922,9829,539.54,4296937,49,0,0
1169412,1169412,2023-05-02T21:22:31Z,4674,7003,141.75,10531351,121,0,0
479204,479204,2023-02-19T18:31:51Z,4496,8612,192.96,4300311,49,0,0
753245,753245,2023-03-20T12:31:35Z,350,9121,183.14,6784295,78,0,0
1004061,1004061,2023-04-15T14:41:54Z,62,3947,275.78,9038514,104,0,0
385304,385304,2023-02-10T06:08:49Z,329,9727,343.63,3478129,40,0,0
555306,555306,2023-02-27T17:32:42Z,3902,9163,273.82,4987962,57,0,0
542186,542186,2023-02-26T11:48:10Z,3102,2845,18.64,4880890,56,0,0
1274074,1274074,2023-05-13T18:46:15Z,4481,3517,1600.86,11472375,132,1,1
1318698,1318698,2023-05-18T12:49:35Z,3456,6959,139.83,11882975,137,0,0
664984,664984,2023-03-11T09:38:13Z,1909,6252,1666.83,5996293,69,1,2
1450736,1450736,2023-06-01T10:04:53Z,3326,5625,855.33,13082693,151,0,0
1048890,1048890,2023-04-20T10:35:42Z,4597,4070,35.19,9455742,109,0,0
599090,599090,2023-03-04T11:22:39Z,1205,1384,1.11,5397759,62,0,0
1262724,1262724,2023-05-12T14:48:53Z,1630,6458,477.24,11371733,131,0,0
484299,484299,2023-02-20T10:51:47Z,1406,8381,471.49,4359107,50,0,0
1235259,1235259,2023-05-09T17:29:53Z,4170,9410,111.27,11122193,128,0,0
738074,738074,2023-03-18T20:55:43Z,4642,3445,119.55,6641743,76,0,0
1475342,1475342,2023-06-03T20:53:53Z,3268,9934,582.91,13294433,153,0,0
779225,779225,2023-03-23T08:17:08Z,1044,4831,330.38,7028228,81,0,0
668304,668304,2023-03-11T14:28:07Z,4390,7781,386.92,6013687,69,0,0
1084830,1084830,2023-04-24T06:11:05Z,3836,3629,448.41,9785465,113,0,0
1673680,1673680,2023-06-24T13:07:23Z,4374,5995,405.76,15080843,174,0,0
1690242,1690242,2023-06-26T09:09:55Z,1254,8502,557.16,15239395,176,0,0
360878,360878,2023-02-07T13:12:02Z,775,9157,325.32,3244322,37,0,0
1512099,1512099,2023-06-07T16:20:16Z,557,5791,479.96,13623616,157,0,0
939211,939211,2023-04-08T18:18:39Z,2509,3753,122.24,8446719,97,0,0
91140,91140,2023-01-10T12:18:58Z,1500,5617,661.55,821938,9,0,0
898793,898793,2023-04-04T14:46:59Z,2567,3282,410.71,8088419,93,0,0
303368,303368,2023-02-01T13:22:13Z,2840,7478,405.88,2726533,31,0,0
248213,248213,2023-01-26T17:56:08Z,1889,3431,630.86,2224568,25,0,0
1215112,1215112,2023-05-07T15:31:16Z,531,7485,264.32,10942276,126,0,0
484510,484510,2023-02-20T11:08:43Z,4730,1471,96.19,4360123,50,0,0
253337,253337,2023-01-27T10:40:21Z,4440,2316,385.73,2284821,26,0,0
1476742,1476742,2023-06-04T05:16:50Z,4202,2282,95.57,13324610,154,0,0
35058,35058,2023-01-04T14:02:16Z,2060,9584,406.89,309736,3,0,0
446140,446140,2023-02-16T11:35:44Z,4,5051,816.49,4016144,46,0,0
311430,311430,2023-02-02T11:04:18Z,3731,3263,93.45,2804658,32,0,0
398358,398358,2023-02-11T11:56:15Z,3473,8279,189.74,3585375,41,0,0
1471191,1471191,2023-06-03T12:21:49Z,802,7496,241.8,13263709,153,0,0
736978,736978,2023-03-18T17:24:37Z,3825,9014,1024.25,6629077,76,1,1
1546966,1546966,2023-06-11T10:47:30Z,2728,651,41.55,13949250,161,0,0
454844,454844,2023-02-17T10:18:09Z,927,590,583.74,4097889,47,0,0
148971,148971,2023-01-16T12:34:19Z,2992,4630,422.41,1341259,15,0,0
1326443,1326443,2023-05-19T10:14:49Z,4391,2245,868.31,11960089,138,0,0
293505,293505,2023-01-31T12:56:46Z,909,5757,230.88,2638606,30,0,0
760232,760232,2023-03-21T08:28:57Z,2404,9699,110.33,6856137,79,0,0
625525,625525,2023-03-07T07:52:11Z,4213,890,288.52,5644331,65,0,0
70030,70030,2023-01-08T09:39:02Z,1782,3815,683.96,639542,7,0,0
961161,961161,2023-04-11T07:30:24Z,887,5658,280.67,8667024,100,0,0
954540,954540,2023-04-10T12:03:55Z,155,6841,720.92,8597035,99,0,0
719803,719803,2023-03-17T03:43:57Z,4962,6148,1243.99,6493437,75,1,1
1313415,1313415,2023-05-17T23:07:04Z,605,3548,165.44,11833624,136,0,0
1419243,1419243,2023-05-29T03:32:06Z,1432,9911,1280.01,12799926,148,1,1
662714,662714,2023-03-11T05:18:55Z,597,2934,1324.63,5980735,69,1,1
1632063,1632063,2023-06-20T08:46:13Z,1568,434,175.92,14719573,170,0,0
805069,805069,2023-03-25T20:30:45Z,188,1750,174.17,7245045,83,0,0
167538,167538,2023-01-18T11:43:41Z,2409,4731,577.42,1511021,17,0,0
1605135,1605135,2023-06-17T11:28:21Z,1496,5840,785.94,14470101,167,0,0
137750,137750,2023-01-15T10:06:47Z,3465,9318,759.13,1246007,14,0,0
1371098,1371098,2023-05-24T02:27:45Z,370,3871,60.72,12364065,143,0,0
160463,160463,2023-01-17T15:42:47Z,4271,64,1165.17,1438967,16,1,1
65190,65190,2023-01-07T16:30:39Z,1769,9260,861.71,577839,6,0,0
726393,726393,2023-03-17T15:35:41Z,3806,3704,1015.2,6536141,75,1,1
1157293,1157293,2023-05-01T15:05:26Z,3353,3313,476.42,10422326,120,0,0
1255837,1255837,2023-05-11T21:39:28Z,3852,3574,865.96,11309968,130,0,0
165110,165110,2023-01-18T08:03:22Z,1243,5115,487.43,1497802,17,0,0
130351,130351,2023-01-14T13:12:03Z,2305,1850,432.84,1170723,13,0,0
1313707,1313707,2023-05-18T02:09:32Z,2265,4220,100.28,11844572,137,0,0
809235,809235,2023-03-26T10:31:53Z,206,3423,109.06,7295513,84,0,0
1351791,1351791,2023-05-22T01:49:22Z,655,8246,894.64,12188962,141,0,0
923750,923750,2023-04-07T08:44:31Z,378,7254,606.95,8325871,96,0,0
632444,632444,2023-03-07T20:02:52Z,301,7513,766.1,5688172,65,0,0
1745870,1745870,2023-07-02T06:25:26Z,1602,5579,47.04,15747926,182,0,0
1269599,1269599,2023-05-13T10:54:03Z,4459,7484,216.8,11444043,132,0,0
645725,645725,2023-03-09T09:39:37Z,360,7511,461.94,5823577,67,0,0
